Collection Name,path ,Serial No.,Product Name,End use,fabric type,Transparency,Pattern,Color,composition,gsm,collection_changed
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 10/Aroma ,1055,(AROMA 10)(1055),"Curtains,Cushions",Jacquard,Opaque,Leaves,Green,48.00% POL FIL + 29.00% VIS SPN + 23.00% COT SPN,226.12,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 10/Aroma ,1058,(AROMA 10)(1058),"Curtains,Cushions",Jacquard,Opaque,"Floral, Classical",Green,71.00% POL FIL + 29.00% COT SPN,273.27,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1059,(AROMA 10)(1059),Curtains,Jacquard,Opaque,"Damasks and Paisleys, Classical",Blue,74.00% POL FIL + 26.00% COT SPN,258.7,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1060,(AROMA 10)(1060),"Curtains,Cushions",Jacquard,Opaque,Geometric,Blue,48.00% POL FIL + 29.00% VIS SPN + 23.00% COT SPN,226.12,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1063,(AROMA 10)(1063),"Curtains,Cushions",Jacquard,Opaque,"Floral, Classical",Blue,48.00% POL FIL + 29.00% VIS SPN + 23.00% COT SPN,226.12,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1064,(AROMA 10)(1064),"Curtains,Cushions",Jacquard,Opaque,"Stripes, Abstract",Blue,71.00% POL FIL + 29.00% COT SPN,273.27,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1066,(AROMA 10)(1066),"Curtains,Cushions",Jacquard,Opaque,"Damasks and Paisleys, Classical",Blue,71.00% POL FIL + 29.00% COT SPN,273.27,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1067,(AROMA 10)(1067),"Curtains,Cushions",Jacquard,Opaque,"Damasks and Paisleys, Classical",Grey,71.00% POL FIL + 29.00% COT SPN,273.27,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1068,(AROMA 10)(1068),"Curtains,Cushions",Jacquard,Opaque,Geometric,Grey,48.00% POL FIL + 29.00% VIS SPN + 23.00% COT SPN,226.12,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1069,(AROMA 10)(1069),"Curtains,Cushions",Jacquard,Opaque,"Floral, Classical",Grey,48.00% POL FIL + 29.00% VIS SPN + 23.00% COT SPN,226.12,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1070,(AROMA 10)(1070),"Curtains,Cushions",Jacquard,Opaque,"Stripes, Abstract",Grey,71.00% POL FIL + 29.00% COT SPN,273.27,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1072,(AROMA 10)(1072),Curtains,Jacquard,Opaque,Stripes,Grey,74.00% POL FIL + 26.00% LINEN,213.5,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1073,(AROMA 10)(1073),Curtains,Jacquard,Opaque,"Damasks and Paisleys, Classical",Grey,57.00% POL FIL + 24.00% VIS SPN + 10.00% COT SPN + 9.00% LINEN,260.29,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1074,(AROMA 10)(1074),Curtains,Jacquard,Opaque,"Damasks and Paisleys, Classical",Brown,74.00% POL FIL + 26.00% COT SPN,258.7,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1075,(AROMA 10)(1075),"Curtains,Cushions",Jacquard,Opaque,Geometric,Brown,48.00% POL FIL + 29.00% VIS SPN + 23.00% COT SPN,226.12,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1076,(AROMA 10)(1076),"Curtains,Cushions",Jacquard,Opaque,"Floral, Classical",Brown,48.00% POL FIL + 29.00% VIS SPN + 23.00% COT SPN,226.12,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1077,(AROMA 10)(1077),"Curtains,Cushions",Jacquard,Opaque,"Stripes, Abstract",Brown,71.00% POL FIL + 29.00% COT SPN,273.27,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1079,(AROMA 10)(1079),"Curtains,Cushions",Jacquard,Opaque,Leaves,Brown,48.00% POL FIL + 29.00% VIS SPN + 23.00% COT SPN,226.12,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1080,(AROMA 10)(1080),Curtains,Jacquard,Opaque,"Damasks and Paisleys, Classical",Brown,57.00% POL FIL + 24.00% VIS SPN + 10.00% COT SPN + 9.00% LINEN,260.29,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1081,(AROMA 10)(1081),"Curtains,Cushions",Jacquard,Opaque,"Damasks and Paisleys, Classical",Brown,71.00% POL FIL + 29.00% COT SPN,273.27,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1082,(AROMA 10)(1082),Curtains,Jacquard,Opaque,Stripes,Brown,74.00% POL FIL + 26.00% LINEN,213.5,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1083,(AROMA 10)(1083),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves",Brown,71.00% POL FIL + 29.00% COT SPN,273.27,aroma
AROMA 10,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,1084,(AROMA 10)(1084),"Curtains,Cushions",Jacquard,Opaque,"Stripes, Abstract",Brown,71.00% POL FIL + 29.00% COT SPN,273.27,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,201,(AROMA II)(201),Curtains,Jacquard,Opaque,Leaves,"Grey, Beige",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,202,(AROMA II)(202),Curtains,Jacquard,Opaque,Stripes,"Grey, Beige",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,203,(AROMA II)(203),Curtains,Jacquard,Opaque,Geometric,"Grey, Beige",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,204,(AROMA II)(204),Curtains,Jacquard,Opaque,Leaves,"Grey, Beige",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,205,(AROMA II)(205),Curtains,Jacquard,Opaque,Ogee,"Grey, Beige",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,206,(AROMA II)(206),Curtains,Jacquard,Opaque,Leaves,Cream,99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,207,(AROMA II)(207),Curtains,Jacquard,Opaque,Stripes,Cream,99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,208,(AROMA II)(208),Curtains,Jacquard,Opaque,Geometric,Cream,99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,209,(AROMA II)(209),Curtains,Jacquard,Opaque,Leaves,Cream,99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,210,(AROMA II)(210),Curtains,Jacquard,Opaque,Ogee,Cream,99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,211,(AROMA II)(211),Curtains,Jacquard,Opaque,Leaves,"Brown, Grey",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,212,(AROMA II)(212),Curtains,Jacquard,Opaque,Stripes,"Brown, Grey",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,213,(AROMA II)(213),Curtains,Jacquard,Opaque,Geometric,"Brown, Grey",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,214,(AROMA II)(214),Curtains,Jacquard,Opaque,Leaves,"Brown, Grey",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,215,(AROMA II)(215),Curtains,Jacquard,Opaque,Ogee,"Brown, Grey",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,216,(AROMA II)(216),Curtains,Jacquard,Opaque,Leaves,"Beige, Brown",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,217,(AROMA II)(217),Curtains,Jacquard,Opaque,Stripes,"Beige, Brown",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,218,(AROMA II)(218),Curtains,Jacquard,Opaque,Geometric,"Beige, Brown",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,219,(AROMA II)(219),Curtains,Jacquard,Opaque,Leaves,"Beige, Brown",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,220,(AROMA II)(220),Curtains,Jacquard,Opaque,Ogee,"Beige, Brown",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,221,(AROMA II)(221),Curtains,Jacquard,Opaque,Leaves,"Grey, Cream",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,222,(AROMA II)(222),Curtains,Jacquard,Opaque,Stripes,"Grey, Cream",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,223,(AROMA II)(223),Curtains,Jacquard,Opaque,Geometric,"Grey, Cream",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,224,(AROMA II)(224),Curtains,Jacquard,Opaque,Leaves,"Grey, Cream",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,225,(AROMA II)(225),Curtains,Jacquard,Opaque,Ogee,"Grey, Cream",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,226,(AROMA II)(226),Curtains,Jacquard,Opaque,Leaves,"Beige, Black",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,227,(AROMA II)(227),Curtains,Jacquard,Opaque,Stripes,"Beige, Black",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,228,(AROMA II)(228),Curtains,Jacquard,Opaque,Geometric,"Beige, Black",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,229,(AROMA II)(229),Curtains,Jacquard,Opaque,Leaves,"Beige, Black",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,230,(AROMA II)(230),Curtains,Jacquard,Opaque,Ogee,"Beige, Black",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,231,(AROMA II)(231),Curtains,Jacquard,Opaque,Stripes,"Grey, Black",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,232,(AROMA II)(232),Curtains,Jacquard,Opaque,Stripes,"Grey, Black",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Aroma 4/Aroma,233,(AROMA II)(233),Curtains,Jacquard,Opaque,Geometric,"Grey, Black",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,234,(AROMA II)(234),Curtains,Jacquard,Opaque,Leaves,"Grey, Black",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,235,(AROMA II)(235),Curtains,Jacquard,Opaque,Ogee,"Grey, Black",99.00% POL FIL + 1.00% LYCRA,242.78,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,251,(AROMA II)(251),Curtains,Jacquard,Opaque,Stripes,Brown,100% Polyester Filament,178.95,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,252,(AROMA II)(252),Curtains,Jacquard,Opaque,Scroll,Brown,100% Polyester Filament,178.95,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,253,(AROMA II)(253),Curtains,Jacquard,Opaque,Stripes,Green,100% Polyester Filament,178.95,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,254,(AROMA II)(254),Curtains,Jacquard,Opaque,Scroll,Green,100% Polyester Filament,178.95,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,255,(AROMA II)(255),Curtains,Jacquard,Opaque,Stripes,Red,100% Polyester Filament,178.95,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,256,(AROMA II)(256),Curtains,Jacquard,Opaque,Scroll,Red,100% Polyester Filament,178.95,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,257,(AROMA II)(257),Curtains,Jacquard,Opaque,Stripes,Red,100% Polyester Filament,178.95,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,258,(AROMA II)(258),Curtains,Jacquard,Opaque,Scroll,Red,100% Polyester Filament,178.95,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,259,(AROMA II)(259),Curtains,Jacquard,Opaque,Stripes,Blue,100% Polyester Filament,178.95,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,260,(AROMA II)(260),Curtains,Jacquard,Opaque,Scroll,Blue,100% Polyester Filament,178.95,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,261,(AROMA II)(261),Curtains,Jacquard,Opaque,Stripes,Black,100% Polyester Filament,178.95,aroma
AROMA II,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,262,(AROMA II)(262),Curtains,Jacquard,Opaque,Scroll,Black,100% Polyester Filament,178.95,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,404,(AROMA IV)(404),"Curtains,Cushions",Jacquard,Opaque,Leaves,Yellow,100% Polyester Filament,277.88,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,405,(AROMA IV)(405),"Curtains,Cushions",Jacquard,Opaque,"Geometric, 3D effect","Grey, Yellow",100% Polyester Filament,240.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,406,(AROMA IV)(406),"Curtains,Cushions",Jacquard,Opaque,"Geometric, Abstract",Yellow,100% Polyester Filament,242.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,407,(AROMA IV)(407),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves","Grey, Yellow",100% Polyester Filament,233.41,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,408,(AROMA IV)(408),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves",Yellow,100% Polyester Filament,242.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,409,(AROMA IV)(409),"Curtains,Cushions",Jacquard,Opaque,Stripes,Yellow,30% Polyester Filament + 70% Cotton Spun,394.77,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,410,(AROMA IV)(410),"Curtains,Cushions",Jacquard,Opaque,Leaves,cream,100% Polyester Filament,277.88,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,411,(AROMA IV)(411),"Curtains,Cushions",Jacquard,Opaque,"Geometric, Abstract",cream,100% Polyester Filament,242.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,412,(AROMA IV)(412),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves",Cream,100% Polyester Filament,233.41,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,413,(AROMA IV)(413),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves",Cream,100% Polyester Filament,242.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,414,(AROMA IV)(414),"Curtains,Cushions",Jacquard,Opaque,"Geometric, 3D effect",Cream,100% Polyester Filament,240.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,415,(AROMA IV)(415),"Curtains,Cushions",Jacquard,Opaque,Stripes,Cream,30% Polyester Filament + 70% Cotton Spun,394.77,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,416,(AROMA IV)(416),"Curtains,Cushions",Jacquard,Opaque,Leaves,"cream, Brown",100% Polyester Filament,277.88,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,417,(AROMA IV)(417),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves",Brown,100% Polyester Filament,242.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,418,(AROMA IV)(418),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves",cream,100% Polyester Filament,233.41,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,419,(AROMA IV)(419),"Curtains,Cushions",Jacquard,Opaque,"Geometric, abstract",Brown,100% Polyester Filament,242.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,420,(AROMA IV)(420),"Curtains,Cushions",Jacquard,Opaque,"Geometric, 3D effect",cream,100% Polyester Filament,240.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,421,(AROMA IV)(421),"Curtains,Cushions",Jacquard,Opaque,Stripes,Brown,30% Polyester Filament + 70% Cotton Spun,394.77,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,422,(AROMA IV)(422),"Curtains,Cushions",Jacquard,Opaque,Leaves,"grey, Brown",100% Polyester Filament,277.88,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,423,(AROMA IV)(423),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves",Brown,100% Polyester Filament,233.41,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,424,(AROMA IV)(424),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves","Grey, Brown",100% Polyester Filament,242.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,425,(AROMA IV)(425),"Curtains,Cushions",Jacquard,Opaque,"Geometric, abstract","Grey, Brown",100% Polyester Filament,242.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,426,(AROMA IV)(426),"Curtains,Cushions",Jacquard,Opaque,"Geometric, 3D effect",Brown,100% Polyester Filament,240.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,427,(AROMA IV)(427),"Curtains,Cushions",Jacquard,Opaque,Stripes,"Grey, Brown",30% Polyester Filament + 70% Cotton Spun,394.77,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,428,(AROMA IV)(428),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves",Grey,100% Polyester Filament,233.41,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,429,(AROMA IV)(429),"Curtains,Cushions",Jacquard,Opaque,"Geometric, abstract",Grey,100% Polyester Filament,242.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,430,(AROMA IV)(430),"Curtains,Cushions",Jacquard,Opaque,Leaves,Grey,100% Polyester Filament,277.88,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,431,(AROMA IV)(431),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves",Grey,100% Polyester Filament,242.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,432,(AROMA IV)(432),"Curtains,Cushions",Jacquard,Opaque,"Geometric, 3D effect",Grey,100% Polyester Filament,240.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,433,(AROMA IV)(433),"Curtains,Cushions",Jacquard,Opaque,Stripes,Grey,30% Polyester Filament + 70% Cotton Spun,394.77,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,434,(AROMA IV)(434),"Curtains,Cushions",Jacquard,Opaque,Leaves,Pink,100% Polyester Filament,277.88,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,435,(AROMA IV)(435),"Curtains,Cushions",Jacquard,Opaque,"Geometric, 3D effect",Grey,100% Polyester Filament,240.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,436,(AROMA IV)(436),"Curtains,Cushions",Jacquard,Opaque,"Geometric, abstract",Pink,100% Polyester Filament,242.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,437,(AROMA IV)(437),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves","Grey, brown",100% Polyester Filament,233.41,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,438,(AROMA IV)(438),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves",Pink,100% Polyester Filament,242.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,439,(AROMA IV)(439),"Curtains,Cushions",Jacquard,Opaque,Stripes,Pink,30% Polyester Filament + 70% Cotton Spun,394.77,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,440,(AROMA IV)(440),"Curtains,Cushions",Jacquard,Opaque,Leaves,Blue,100% Polyester Filament,277.88,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,441,(AROMA IV)(441),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves","Grey, blue",100% Polyester Filament,233.41,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,442,(AROMA IV)(442),"Curtains,Cushions",Jacquard,Opaque,"Geometric, abstract",blue,100% Polyester Filament,242.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,443,(AROMA IV)(443),"Curtains,Cushions",Jacquard,Opaque,"Geometric, 3D effect","Grey, blue",100% Polyester Filament,240.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,445,(AROMA IV)(445),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves",Blue,100% Polyester Filament,242.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,446,(AROMA IV)(446),"Curtains,Cushions",Jacquard,Opaque,Stripes,Blue,30% Polyester Filament + 70% Cotton Spun,394.77,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,447,(AROMA IV)(447),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves","Grey, Black",100% Polyester Filament,233.41,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,448,(AROMA IV)(448),"Curtains,Cushions",Jacquard,Opaque,"Geometric, abstract","Grey, Black",100% Polyester Filament,242.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,449,(AROMA IV)(449),"Curtains,Cushions",Jacquard,Opaque,Leaves,"Grey, Black",100% Polyester Filament,277.88,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,450,(AROMA IV)(450),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves","Grey, Black",100% Polyester Filament,242.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,451,(AROMA IV)(451),"Curtains,Cushions",Jacquard,Opaque,"Geometric, 3D effect","Grey, Black",100% Polyester Filament,240.78,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,452,(AROMA IV)(452),"Curtains,Cushions",Jacquard,Opaque,Stripes,"Grey, Black",30% Polyester Filament + 70% Cotton Spun,394.77,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,453,(AROMA IV)(453),"Curtains,Cushions",Jacquard,Opaque,Leaves,"Grey, brown",100% Polyester Filament,277.88,aroma
AROMA IV,/content/drive/MyDrive/Scan JD shadecards/Botanica  5/Botanica ,454,(AROMA IV)(454),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves",Grey,100% Polyester Filament,233.41,aroma
